"Смартфон Samsung Galaxy M32 6/128 ГБ, Dual nano SIM, черный",,https://market.yandex.ru/product/975222001?offerid=Kr8Dh9HH_bTKsEiFrGmdbw&sku=101456669817&cpc=XOwapIIu3lbJtO-7R11f2261vCNggkbexm8_cRcw6tnC3rBcw3DbQKorFd2QHiGanU9V1kkmRlMasep71h2bFt4nAUfTqXhJahFsgE-BM7hqLnnBmKvbbFByIlHBcL4QGtCXi_cV93HuJkL7ki0brOhqbNRuKHACWTIzKZ7cblv00GdLbpxtt0E7ZN60SGoY1IiQeRxXeHQ2JdiC8mnvl09UoCq4U4_RtOXx0-uTjVu1Ghww74Sbc5gZlFjQdsmwnrBlcjxRux8q16UUFrxVcA&resale_goods=resale_resale&resale_goods_condition=resale_excellent,0,Электроника>Смартфоны и гаджеты>Смартфоны>Samsung,4.6,248
Смартфон Nothing Phone (1),32990,https://market.yandex.ru/product/1767756170?hid=91491&nid=34512430&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>Nothing,4.8,329
"Смартфон Black Shark 5 8/128 ГБ Global, Dual nano SIM, зеркально черный",35988,https://market.yandex.ru/product/1742784830?offerid=nmZb9SKPhxEDGEbGk6rsyQ&sku=101838482830&cpc=XOwapIIu3lZRTI9YKS54-h1yBCCkFJB1QN661gbBn1t1FD8qIG71y9QnzMFKXE3FK3RUQOuKPk4WrWR8y8F2Efc7KODXk2QLJt53lZIk4DpM8fbzsv1HAdPAJLyny220MnS3Au9EiMGgEraGAmxjC1vG_Z32hY5oUepD8xOBhoJ1S6DEIeopv3UkHtpVOw5FUTHgEkCJsrs&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>Black,4.9,43
"Смартфон Ulefone Power Armor 16 Pro 4/64 ГБ Global, Dual nano SIM, черный",13490,https://market.yandex.ru/product/1772217455?offerid=MYDxLp8EvSqo_6h6xDg0kg&sku=101830776800&cpc=XOwapIIu3lbinm0P8FIcaNqBty6iTID6PDM3_CbdXKv6NnUdh1AogPTt4NwpqKaebhvq16jhxxefMnuR8jLb1xTxCTH5B-7D4-dLvbFwYNcQ2oSGeq97_kyk7azygSNFNnuXtSQb1-zQtLpeXJ7fpt_GwtYcWY-R_8uowko30Zx5Zh0ZmalWJq4NoujANixle2zeV70izmVn8uZ1OZn0wJPpONCAm41a63XqPPukJUK18q7Jb57gAJC8_MBE3NdZ0436LhyX36oD1jRv3K-Wng,21,Электроника>Смартфоны и гаджеты>Смартфоны>Ulefone,4.8,11
Смартфон TECNO Spark Go 2023,6900,https://market.yandex.ru/product/1821311000?hid=91491&nid=34512430,0,Электроника>Смартфоны и гаджеты>Смартфоны>TECNO,4.7,303
"Смартфон Meizu M6 Note 3/32GB, Dual nano SIM, синий",,https://market.yandex.ru/product/1733311026?offerid=Qo5SzQJXWyxQzrlT6CVZyg&sku=100318436621&cpc=XOwapIIu3lYCilQ3J_9_0-k5IIlnYpQ2rK5kkUpEIXDBLa1q73Mse0PIwGWtSBmTEvXa-TrztXPdXxt5q2jFuS3lWijkfdyTE9HqTR6vbRA2ri9mda4bFQG12F8aqYg0iQQMzO3mAGj-55Cq6pvaHbxOAeHnWnL41Rt0hH3yJLxsKsIVRK3hR2b1ZnH2NS9GEE0FmNulKFGk2HrcbzJ5slRtjRAmCnHZWVVa9OsGC0y61l6MH4fihKqn435KXgNYqGLTduk4kIDsgsPN1dfKqA&resale_goods=resale_resale&resale_goods_condition=resale_well,0,Электроника>Смартфоны и гаджеты>Смартфоны>Meizu,4.5,87
Смартфон Xiaomi Redmi 12,13490,https://market.yandex.ru/product/1875540797?hid=91491&nid=34512430,11,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.8,346
"Смартфон Xiaomi Redmi Note 10 Pro 8/256 ГБ Global, Dual nano SIM, бронзовый градиент",,https://market.yandex.ru/product/1769707135?offerid=SFkO4bU64j4hkzYW-rKtfg&sku=101844815752&cpc=XOwapIIu3la86wrf4-KhLp2Dt3g0zPhnuWlj_K496RDuuvXTqopq-j9z-4Rr-roRXA_lxCiQlx2grOt5C4zR1ff1I3X0Er_Hyjp-PmS2ghX-ZSqvPxmR6964mnrQhPScmVQA1QVCCYzQMC1svNmBTbQk7DWJ3XxMZZuQAwwn8BaCzFzlahqo19arMBxAXiZ6oRcj9p4sNAIJiy7TQsb_M5nfK9xS_UOxkqq1sud4TLh9DURgWUBtrz3J8fxrOXh3hkvXcmp8LQo&resale_goods=resale_resale&resale_goods_condition=resale_perfect,0,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.7,4242
"Смартфон HONOR 9 Lite 4/64 ГБ, Dual nano SIM, черный",6890,https://market.yandex.ru/product/1901396991?offerid=akuxLRO5uqxlCGhstS7_2w&sku=100230445420&cpc=XOwapIIu3lbJsT_5WG_17Xz_26LmjQ5lRGYCMV9o7rMuSlP0AZdjDX3atG58aLfw3vo6VUnxp1NVqmALiNi0U1c6YiezR4DyH-HwCTsjtxuvhYnrKzfAbyIe-NQUBomJK3OwP4q0z2mSHV4L7GN8nulMTE258TsDv3OfhudPXp89qn4xt73Is0rULDMfjYbhmNjORLJHyic&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>HONOR,4.4,357
Смартфон Apple iPhone 15,96990,https://market.yandex.ru/product/1912483624?hid=91491&nid=34512430,29,Электроника>Смартфоны и гаджеты>Смартфоны>Apple,5,1
"Смартфон NoviSea Note 10 6/128 ГБ, 2 SIM, черный",7790,https://market.yandex.ru/product/1913669809?offerid=FzzCIYLRQX3rS5C5QhwW5Q&sku=102260624798&cpc=XOwapIIu3lZ6Ln6PffyJQD8u3AWrI3VI5GSk7BZV4aH67Kq4svH-4EHwkhkGLFPo_Gp8M-MffRQ91p4bet1Q60siSnUZOnbENcTtjHkLvUTFpMmnQhURzV-d9gCmuUr1zEMC42KTfqyfUuVha602Pnz-zdYsRwveoCf0duWcw1NnbU0T12kJeY2UF1l6vRMZefs0O2dKGGLo2UgJpZvhKNLaQsNYk69kF_sv5rTRHUUr2bhcjmgUPbThkGc3Nmm3qzC_xWFvlp7gsa_YlETEGQ&resale_goods=resale_resale&resale_goods_condition=resale_perfect,6,Электроника>Смартфоны и гаджеты>Смартфоны>NoviSea,3.7,1
"Смартфон Samsung Galaxy A54 5G 8/128 ГБ, 2 nano SIM, графит",29999,https://market.yandex.ru/product/1824229774?offerid=Ywutqd2KSsMmQLYAhiZRww&sku=101971911212&cpc=XOwapIIu3la7Byfo2qdNq0luxK0OXfKAp-ynBddsb1XV2hP0OMAqeLcEzacqCJKnWehxrip8E9SAUgLnYIOsiK2VHRW9T2PwMvhwB4Imsrkpf8mQgQkwoOtNRP1Wl-8QyVTSX2MrS9pCEmsX3Hmiud1bnftJUgArv-AmIeqlqnlN_8ouvUmlrCtwNWF-MG2v_kmXGVFlbMA&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>Samsung,4.8,661
"Смартфон CUBOT KingKong Star 12/256 ГБ, Dual nano SIM, черный",,https://market.yandex.ru/product/1916785845?offerid=YNMpaotG-zebc0i2zXT2hw&sku=102294206787&cpc=XOwapIIu3laYG6ptj9vgySW4KstTCg8OnaRudgDp0tl7zr2JGzbpT6joUbrkfsD_VJjXDKOeafyszHzyKQ-1zUGV8EskNefkNhkE4HRsAuzOs_xmYvMJ0zqAO6z0eIGBLSf_cOGgwKQYGPgWvrfKyH3MugXXhnDO83AMilB5D3D0fSDiwnzMSr3DzpBYyIYiWkhR4fIGlJc,0,Электроника>Смартфоны и гаджеты>Смартфоны>CUBOT,0,0
"Смартфон ZTE Blade L5 Plus 1/8 ГБ, 2 micro SIM, черный",1690,https://market.yandex.ru/product/13903973?offerid=edTMsWI-2BxarLyOjfiKgQ&sku=100326877845&cpc=H_gSMnsLwmhRUT8fc4Swk30zWef7kOv2vxEutqpKUdzdYUWMDc0lRXncxtaa17xilV2fMH4ciq87n33RheEZzzGnTgirTayxYKXzUN8J1UfB7EhcRR9Pk0WGz84C3QJAVjNl3HCIIbu-bqp0rcrDOn2T8gOKg-OFCMPNTdNFFkJvUeXx7UJTbKHHvxX_9K_T6bAdpUMdKojUocZSflYccvXkT_qFFj-l8r4QilOYqKApjvNGmKUr2WzVqXbtaIWTavBsYbAjeW688UYiqJ8eXQ&resale_goods=resale_resale&resale_goods_condition=resale_excellent,1,Электроника>Смартфоны и гаджеты>Смартфоны>ZTE,3.2,32
"Смартфон TECNO Spark 10c 4/128 ГБ, 2 nano SIM, синий",9980,https://market.yandex.ru/product/1827560682?offerid=g8mWJJ0XUw2jjITfBGh-Uw&sku=102041603913&cpc=XOwapIIu3lbsqloSoFvZJWnmId4nxlmeeRe3NZhKqpbrdVf8e8aVcglBgN23-yMzne_4tJCjCwvZMAd1LuXkE5DBtNcXnU1xoL-1qHFHKJKOzwyeoqUzyU-CVVCmY0wjrLTHwRPt-FPajZzpWJiYEUMlvuB9qpLTC_Am3YUD3Ed1cAF7uwzIkaleCUz_XASoSYwI8pMx0n4,2,Электроника>Смартфоны и гаджеты>Смартфоны>TECNO,4.8,158
"Телефон MAXVI T5, 2 SIM, черный",1970,https://market.yandex.ru/product/346683450?offerid=zudgS8mDT2ZKp8V3jeoCeQ&sku=100557329755&cpc=H_gSMnsLwmiMKQ726SJDqJefA6jtn3ShvlHNzzp7pfZrBWnjE7kxFcH0nLkyaCVU4KIYbrraybvkAYrnOFAjbBvVKJmzuusBu2gfqImu4bqlhZkBT6-Lh5EVRJVuD2jizwvs_jeuy4MPLGggw1IEhhsqzqwTx24FKOlGPorc5jMFqMfE27i7KC9tpn2qRkLA0GTgnqw9G93DbKKFTCZ4bFxJA8kO0EgGu32bzwjKnN49eJbZtkXu0MmcVE6ZL3_n_iilOKI0BDYG_Dt196vltg&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>MAXVI,4.0,7
"Телефон Fly E200, 2 SIM, оранжевый",4990,https://market.yandex.ru/product/7797532?offerid=y03VYucy3K30ZlFsinV2nw&sku=101775152611&cpc=H_gSMnsLwmjl7_tIBgH-eu8DRzOjXAZ2DrXwQEeLlcsJhy_wdkLKKqBFZeVVJQHD6Pwo_idgR8KbCVpeZQPmAPgMUOd3oTBQzO4f_sbaRiUesiWToKVxzCbPCwIAuiBgVEh0Vgo272A0p6u-HQA1KpPUNqaa-Uo26M1zlVvSVHGb4uc58BS2zHTtH2uv8yyyMlc70PIDH-M,1,Электроника>Смартфоны и гаджеты>Смартфоны>Fly,2.2,6
"Смартфон HUAWEI P30 Pro 8/256 ГБ, Dual nano SIM, черный",30999,https://market.yandex.ru/product/418964205?offerid=RrttkmWIVLjfci0g6e07aA&sku=100749704774&cpc=H_gSMnsLwmjD4rxPV4QRAntRVUKFt5U6CF5QbvgBUbaVd3fh_I9WijT5NlvKEijLh54in60rHVqsVBnBI_Iq-5-k8Yue6ZGbiW3ILgc1Vylb1Myphv6s0na_INu9qGxkbcD3sxJAwewTuzcM8N1FjJd722ASkgraymdNqaTKDj0-AugRqJRkM7oiTDgq_mnsqCEabTsHc6Y&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>HUAWEI,4.6,413
"Смартфон HUAWEI P smart Z 4/64 ГБ, Dual nano SIM, синий",7200,https://market.yandex.ru/product/470161106?offerid=wMGnd9UAN0Toa8wZuuEaWA&sku=100672549785&cpc=H_gSMnsLwmg6u2zA0jgEn9ZusKs1o_w_my-EYEUWsJv0grST1XldEUQfKpCN4busLcZPk50jalKjMKzp6E2Hpj1npdOUfZHe-0rtnM69-QpqBbJHfktDLu0dOOFddjM8h5noSiYeDXMZ250yCqxxJXoRVr51GB580OlebF0maRDhaRGjlPwE8GwFsSyYAgBfeNBXeBB-eUguoYMmTcJHY3-GmZj0jNBtQne42Qo5rDDRO7wlnDkc4cWTz42k2aB0XZsj3mZS2qlBsIoMAQlTtA&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>HUAWEI,4.6,267
Телефон teXet TM-B227,2300,https://market.yandex.ru/product/500717093?hid=91491&nid=34512430,2,Электроника>Смартфоны и гаджеты>Смартфоны>teXet,4.5,111
"Смартфон Samsung Galaxy A70 6/128 ГБ, Dual nano SIM, черный",13999,https://market.yandex.ru/product/435564018?offerid=V0K1T3YmkHDK2RvPLmDmpg&sku=101811995945&cpc=H_gSMnsLwmjaaijyZEqKeOfpQUGZppzMpAmKmTJ6gq74uPqZN6gJOu-7qpoenRqSbpjR3I1d-EzDjnbV8rqIdw84BfJ2QOz381teH00s96Gfs7lNfkjXfpvllpN4KJwpNzeY506zalfj-GB-KSXSBJvBJozwCvHfYCe0l73HC7ZBTIFo2sqoOxrI5hATHQjDJbs4tVI1A_Y&resale_goods=resale_resale&resale_goods_condition=resale_excellent,1,Электроника>Смартфоны и гаджеты>Смартфоны>Samsung,4.3,254
"Смартфон HTC Wildfire E1 2/32 ГБ, Dual nano SIM, черный",3990,https://market.yandex.ru/product/649939058?offerid=N3P4MaVC9ihrMKVf9BSe-Q&sku=100848782814&cpc=H_gSMnsLwmjI8mCB2Pg2N-fuDAKypmksQPo5M8P2_Cnjb2HQuC-OlSNSDryqT3dyQ2JT6xKv8_x2fLExJICN1zJ5rsL6tPUf36CR55b4Exitr6iB0RInt197DzCrOAByCdWmghbyPveky-Zrtp_P0zc6dnGpg8vW8E-yJNXllKP5UHp15dwy4co6cDWyeqsFWiqK77q0kWDInSQZZEoxtxxQutAETniWzFZ_yrbKI46FJs92oAfPhj28VRInKvuA-CodvDyN_zUeyam260nRnw&resale_goods=resale_resale&resale_goods_condition=resale_excellent,6,Электроника>Смартфоны и гаджеты>Смартфоны>HTC,4.2,11
"Телефон OLMIO A02, 1 SIM, черный",1289,https://market.yandex.ru/product/531326000?offerid=yu-AoLXpkKn8J81xCNtuIA&sku=101230694370&cpc=H_gSMnsLwmjfEbj9k_UFvO5bYzZ6D8GFfnJzyEB-hC86tmYfU8tYpYwlsRl1Qi-drcr5pYZlN1rewdG7g_agi61kv1BdMV4Qemuuf4uUQ5usbZRIubnczXmOBT34A-BqxcUIBc_qeEnhUw588HYfxX9gH9yiLzyOmy7ifz7veU_pMgTzPkdABkx08ZqXaN5kvJxceaYLPHHtKcv7izOtdizh6cpcam4iWW5RB2_O1dpoDelm7_EOhlESN66Y87QdbuEPOkujVd8XMb9CemnSEQ,3,Электроника>Смартфоны и гаджеты>Смартфоны>OLMIO,4.4,31
"Смартфон ZTE Blade A3 (2020) 1/32 ГБ, Dual nano SIM, красный",3999,https://market.yandex.ru/product/656009053?offerid=1v0MNtrjgdiwCF1yzmV2kA&sku=100936007729&cpc=H_gSMnsLwmiYoNrdbypLjUw55SwbDG12Zv_7htpKfVa565zkjvlyxv0XXxKxwVnt4j2gfFd-FX6VcPIneEgLbiEcOF9JyER3xjQyGA-t43mggRjd3JsBV5bIb5Q2fH-Z--s1CIxB-BpBl4dEPRvQ6pgDo6jLlC4hq6tGNYMCh1hsjjnYXXByz-XiXiD2HR_5PI3kD3RuhRFOkkeaB97FNEUVbrGsWBJAUIxLI3YoN-Zj7Lzgij-68X7wEblSHR597wp4kREm90GL1rQOQoLXBQ,175,Электроника>Смартфоны и гаджеты>Смартфоны>ZTE,4.4,375
"Смартфон HUAWEI Y5p 2/32 ГБ, 2 nano SIM, полночный черный",5999,https://market.yandex.ru/product/662545289?offerid=nO1Zr7D8KJZYOTKysa1dEA&sku=100920834772&cpc=H_gSMnsLwmgbt5cXRJIWLZgy7ZSR5Csg_at3-VgDpARoXMxim6_ZJZdrQmRW97eyppIH5TxVpuVMmxHMsekMIl5KtNESLQI_NPyJ_0uPlg_Y3Fs5JZ3sW5_OvxA3ygxWddWl61Oys94ErfP5OPuzMnJOH4c2qWjGoS0umOlQ3Pfhbv524ntf-moTVLTGLjwcFv6en6V1rHo&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>HUAWEI,4.5,332
"Смартфон Xiaomi Redmi 9A 2/32 ГБ Global, Dual nano SIM, голубой",5999,https://market.yandex.ru/product/670614000?offerid=n13GUZAwf3hjFsKLv1e9eQ&sku=101781060783&cpc=H_gSMnsLwmgxUEGI5NHNL-XQCtUDtHnFdoJJksyyomNRjyBPmr6Yr0fXd5czyh3LxdgR3PpOv9Ak4uyIG6gJxg5j9YAqEToK60UgAM_ypVwVQpvZ5vayrDNzD-mGkwLWqnclUNpYBrKkUYGaLue37rPpTkWIFb4GSn1PjxVsRHCoueGD_tzJ_p3SK2VhvZYPgFi9CLZczbp-FWOlOhOoA19jQYC9HRlFlVx57TINumOJFAZBGoR27pHzAKxL0PTVkbxaEC-NeiLd7G8LgqeAUA,61,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.5,3748
"Смартфон HONOR 9A 3/64 ГБ RU, Dual nano SIM, черный",,https://market.yandex.ru/product/662491009?offerid=Vpaa5lD7zMhLpNlQqGcfdg&sku=100917147754&cpc=H_gSMnsLwmgV2neSzvADbV6RAP63s8G-RY-MA78ah1NLXDHifDWJ2AgJUfMnjBrLRrrsPw6H_NKjQETJ_SnibTxjxcOi0wffirgPDHc6LT4PYPgk-5WCi0Yo9Qd550cr-HlVBTg0Z6_GaMSE2D3VhR-DAvP4P9BwLDq8AfkDU_BLK5HcniBAyeZPQo5TbnCe-iWG9Mamzac&resale_goods=resale_resale&resale_goods_condition=resale_excellent,0,Электроника>Смартфоны и гаджеты>Смартфоны>HONOR,4.4,348
"Смартфон Xiaomi POCO M3 4/64 ГБ RU, 2 nano SIM, синий",7600,https://market.yandex.ru/product/778015020?offerid=6ZpxfaUZ6tOMEsTBan3mNw&sku=101127189741&cpc=H_gSMnsLwmj1lGVkKz8x_omGTWEL0lMft9ndSH0Aqn9Y5iSvD7Abco9cSSXayb8X-aurCMBl40R0_i-RUZ5Tbq2k5049tLSEcRtxCT5HCS3XmD8jVZkXNNOLr98YROOBdXefQ0jcnh8vaw19-o0oPccrTnavKlYzN79o2hr6fUzNGT5BuUOWUmISWWu-lCA2uBOQQh7Ob2xcOS2c7q1mdcJYTzTNAf6QU3xDDhpJuzMlJmOY46aCZFAPB4QBIzWA0b9wGiZT_AeizfAGaKWsIA&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.6,1870
"Смартфон ZTE Blade A31 Lite 1/32 ГБ, 2 nano SIM, синий",2490,https://market.yandex.ru/product/914040010?offerid=c0dSUaWjTDO-bt6mAmBlww&sku=101275459750&cpc=H_gSMnsLwmhpr4ae5BOzOZaJ8giZDBdOHRoS7HWxFts6UbmDM39I5VhC89ffinpRrAqMcmUravoj37o8KUfpP6rKYc7AprJKzDvzCqiRfTqWBbCDp8FXFCWVKW1KZcGVp43MuWkKKL1ersQIqwzIzn4zNyC82rIwosZ7CT752EHVjPVNUHYxgjAz3RJ72idDJJRrBSk3IuSGNmMF-1vtAWLwXcDefxVeIrdZ_QHO2MUj8X47oJ1OUUJ6cZKHGspSIarVVd0dn06Jjg7TloSNKg&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>ZTE,4.2,30
Мобильные телефоны Nokia 230 Dual Sim серебристый,6990,https://market.yandex.ru/product/1010255969?hid=91491&nid=34512430,5,Электроника>Смартфоны и гаджеты>Смартфоны>Nokia,0,0
Смартфон Xiaomi Redmi 9T,7990,https://market.yandex.ru/product/817506161?hid=91491&nid=34512430&resale_goods=resale_resale&resale_goods_condition=resale_well,4,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.6,1279
"Смартфон Xiaomi Redmi Note 8 2021 4/128 ГБ Global, Dual nano SIM, синее море",9799,https://market.yandex.ru/product/960055415?offerid=A4susQVVWMQXcEPVhk42ew&sku=101481353801&cpc=H_gSMnsLwmibEilcEDIKugaU3p3R2XIioMDVLUIaol4SQd9eYA20qiWoFTeDPmxDdREZSTVUU2XjLIe6ibxMMm2s4EDypN873QZufcZTB9qIAcvcXOZhfUq-IOl5jOmbV6elgJNs8wz__7A4Xu4_Bi5bxzrfV_rbl3bklpslWnJjce2p8MAKXgwHXa6Wfh35rgyeCV1HF9pm79RuB2ycJBSKrBqO3XsBHqxb2t-nxkTGalxIj5x-_qjC_UgPy8V06E-b0gb7ylE&resale_goods=resale_resale&resale_goods_condition=resale_excellent,1,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.4,47
IPhone 12,45479,https://market.yandex.ru/product/722974019?hid=91491&nid=34512430&resale_goods=resale_resale&resale_goods_condition=resale_perfect,20,Электроника>Смартфоны и гаджеты>Смартфоны>IPhone,5,2337
"F+ B280, 2 SIM, серебристый",1266,https://market.yandex.ru/product/1401353289?offerid=qzsj6gSBPIWudZYy1Z8SzA&sku=101406073954&cpc=H_gSMnsLwmiV7qoIxbV3wb61G8pjA00Ldbed0X1RLMFENt6IWmHEBPSP1soZcI-SQBLNeZNmYiUasGDVRAgYAUismUG0oGQnSHGOm3bMsMwjNieuzLB7_h_T8sSpgCNwlq11xOXhsrEQ0bQHvClSU2vShvXA8hzdAS3oTGJdL2E8OtfDmT1DETBKimOHMAfO-5D3FsXA9GY,195,Электроника>Смартфоны и гаджеты>Смартфоны>F+,4.5,171
"Смартфон Sony Xperia 10 III 6/128 ГБ Global, Dual nano SIM, черный",18190,https://market.yandex.ru/product/1401562093?offerid=JiZHZp7Jjpbr8i9QL3EARg&sku=101392789282&cpc=H_gSMnsLwmhg6_9g7HQrSDSW_XGg6vEZoTCdtHtrOXYUenUaDRoayPzExDDpNoMKGZUGA4vl7UDAh13KHuch07OHGb4X8T-tbGgqB4YBKoQ9yiEtAVw2ha9Crt_EJK2PkfMjs4dG0vyAoB-JFsHCNLOx4RavzrhYbLDqs2rBZtR0AiAUvPGpkZbJuuu8hPj5iOj6CH-IG9gRMHRyQrMR7mlRw9Avjgkxqa-9z0zXK2ZP7bfv9OWyRwh2KTUtOh_-dsyYBDphUQXHJHY_i8zjAg&resale_goods=resale_resale&resale_goods_condition=resale_well,2,Электроника>Смартфоны и гаджеты>Смартфоны>Sony,4.4,78
"Смартфон Apple iPhone 13 mini 128 ГБ, nano SIM+eSIM, зеленый",55390,https://market.yandex.ru/product/1414858419?offerid=I4lc4psMio_oPnDYtI764w&sku=101648795096&cpc=H_gSMnsLwmg4GRx7cyv4NDS-fHXwF5dF20o6c0I6kz0xuPm4btf7FvlE5a1EAJsVQPXzfxnqh5OTDtB-Pi-CHHrIywBsWsaRtI4ltlGCVNahx7okPzK65XC-xYwODnZ_6w8R2ZhvFKHpOQSAVMJOTi3d-v8EjA9s0iLL7BpdZ9c11VWg6UYTiVe88rWYLapRmI1ZbeKAP6Iw4nE55QrMxG3gtJbUyy0d0-xXxrp5SicxoksnBJx9Fx5Cm08rK9aHj658KBkEEg1iK-r-OGpJmg&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>Apple,4.8,604
"Телефон L8star BM10, 2 SIM, розовый",1099,https://market.yandex.ru/product/1454934017?offerid=uJuNrtCwyV1xTlwrVT2GvQ&sku=101861373730&cpc=H_gSMnsLwmiYZbkhXuKoYtTO5SAnB0ChuCAL4usHW9vq071CeLTkXzLXIJWeckmTuhtsn-PpNfI6wzCHUqXcTz36ocojyyJA8_YccL6vMHxEXU0x8cz7L8HJJrq1LjO4SMQOF7lHSDU7-rcM1_qns3JDsL1vKJEPsZcf5FXe2h6vslQEfE0XdKUaotk4el-8aZ0B8zrfCulLIMwdofHj9R46qlkyEBECBUeBFJcZ5qlqqMinOjK-YHK_8hazt6nYAuoXnItdSLgOVmHwkaQAaw,12,Электроника>Смартфоны и гаджеты>Смартфоны>L8star,4.5,15
Смартфон realme 8i,8890,https://market.yandex.ru/product/1435787795?hid=91491&nid=34512430,1,Электроника>Смартфоны и гаджеты>Смартфоны>realme,4.8,821
"Смартфон ZTE Blade V8 64GB 4/64 ГБ, Dual nano SIM, черный",4990,https://market.yandex.ru/product/1729675941?offerid=D5nbVT2_ze7h07ky-p95Ug&sku=100237495827&cpc=H_gSMnsLwmjVtwe9lZX5cmvVEL73kdQVgkr0Rh84Z-U-sYDrf3IP1Ndo-vQcEnOjRutQLe9zcj4egKQz5c4nVQ2u6aqKDSd-rVU_V1KBrv-Oo0QhrtvmKP0xFaeR20ILgMJV1R2Gsvr_Kcn2WKlsvBE5xPewEMVMTDEnB00eksB_x7rv_xJCI80qQZ9g0ENsr-cFc7xveuA9l36Q94uWnd676XDQWQOpkkKtrK-PGflmNIXhjd2GoL9n5ya90ORmnhwNPEJaYIT_PTODpTigSQ&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>ZTE,4.1,24
Телефон OLMIO C18,1788,https://market.yandex.ru/product/1468100436?hid=91491&nid=34512430,46,Электроника>Смартфоны и гаджеты>Смартфоны>OLMIO,4,15
"Смартфон Apple iPhone 13 128 ГБ RU, nano SIM+eSIM, тёмная ночь",64085,https://market.yandex.ru/product/1414986413?offerid=h8J0f8ccTWG2cXO9CSff4g&sku=101417387734&cpc=H_gSMnsLwmj08eMRW-im_ds_YJMh1mNDsQfXKJQWPxmbz8_eaNpCAEX89Us6T0i9_o1r37SquW-uV2k2Mgi3xU0O_7EkpPWvP7WnTyqB9WQyIOC-kRA2KvBo-HKMfl_Hmfi3EhRzgmemK_GVkHJabI5cEXv94ACvj-868Pt1mrriefzQAtjIKdaoTYQ-eqgC98eZxiAPhNba-j_qt9NQWjowaOUXfInlDeh2h-LC_jKRmjKsItcPwe5YcbTCM3Kw2AEq4yVto8rex0Rjm7DiKg&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>Apple,4.8,2819
Смартфон Motorola Moto G42,17107,https://market.yandex.ru/product/1756208358?hid=91491&nid=34512430,0,Электроника>Смартфоны и гаджеты>Смартфоны>Motorola,3.7,5
"Смартфон TECNO Camon 18P 8/128 ГБ, Dual nano SIM, керамический белый",12990,https://market.yandex.ru/product/1485439413?offerid=Htoi0ROq9IC_m-JQaTDSfg&sku=101510811729&cpc=H_gSMnsLwmjAGWfPwpM3yIfgGxoiESXYW0EtAlVO_3bJM2ZZ2FZkw15km4UyXeIC1y2d0cvcmCg9odDAhcZh8GG_29mekoSZEselFDSwh5lUZmjj16fkrbC5eOI2rKnYKOd506nPyZyQQ_IaydUcihvLBHj6EbR39PlL8UozhPeQd1uP-2_pLnFNQvXJn6_wCARJDE_EbjZIzWxKhzCQfq9HzStxjHyiktSzckk3cPkeww8cbQlMGCpEenRb2s9YpmLIoFe0vB4Ebc1aj3ZgEg&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>TECNO,4.6,72
